Município,Mês,Quantidade
AMORINOPOLIS,February de 2024,0.0
AMORINOPOLIS,March de 2024,0.0
AMORINOPOLIS,April de 2024,0.0
AMORINOPOLIS,May de 2024,0.0
AMORINOPOLIS,June de 2024,0.0
AMORINOPOLIS,July de 2024,0.0
AMORINOPOLIS,August de 2024,0.0
ANAPOLIS,January de 2021,5.0
ANAPOLIS,February de 2021,1.0
ANAPOLIS,March de 2021,2.0
ANAPOLIS,April de 2021,6.0
ANAPOLIS,May de 2021,1.0
ANAPOLIS,June de 2021,4.0
ANAPOLIS,July de 2021,2.0
ANAPOLIS,August de 2021,3.0
ANAPOLIS,September de 2021,2.0
ANAPOLIS,October de 2021,6.0
ANAPOLIS,November de 2021,3.0
ANAPOLIS,December de 2021,2.0
ANAPOLIS,January de 2022,2.0
ANAPOLIS,February de 2022,4.0
ANAPOLIS,March de 2022,2.0
ANAPOLIS,April de 2022,5.0
ANAPOLIS,May de 2022,2.0
ANAPOLIS,June de 2022,0.0
ANAPOLIS,July de 2022,3.0
ANAPOLIS,August de 2022,7.0
ANAPOLIS,September de 2022,9.0
ANAPOLIS,October de 2022,1.0
ANAPOLIS,November de 2022,2.0
ANAPOLIS,December de 2022,0.0
ANAPOLIS,January de 2023,6.0
ANAPOLIS,February de 2023,6.0
ANAPOLIS,March de 2023,1.0
ANAPOLIS,April de 2023,1.0
ANAPOLIS,May de 2023,6.0
ANAPOLIS,June de 2023,4.0
ANAPOLIS,July de 2023,3.0
ANAPOLIS,August de 2023,3.0
ANAPOLIS,September de 2023,3.0
ANAPOLIS,October de 2023,1.0
ANAPOLIS,November de 2023,1.0
ANAPOLIS,December de 2023,6.0
ANAPOLIS,January de 2024,0.0
ANAPOLIS,February de 2024,2.0
ANAPOLIS,March de 2024,0.0
ANAPOLIS,April de 2024,2.0
ANAPOLIS,May de 2024,2.0
ANAPOLIS,June de 2024,1.0
ANAPOLIS,July de 2024,0.0
ANAPOLIS,August de 2024,0.0
ANHANGUERA,January de 2021,0.0
ANHANGUERA,February de 2021,0.0
ANHANGUERA,March de 2021,0.0
ANHANGUERA,April de 2021,0.0
ANHANGUERA,May de 2021,0.0
ANHANGUERA,June de 2021,0.0
ANHANGUERA,July de 2021,0.0
ANHANGUERA,August de 2021,0.0
ANHANGUERA,September de 2021,0.0
ANHANGUERA,October de 2021,0.0
ANHANGUERA,November de 2021,0.0
ANHANGUERA,December de 2021,0.0
ANHANGUERA,January de 2022,0.0
ANHANGUERA,February de 2022,0.0
ANHANGUERA,March de 2022,0.0
ANHANGUERA,April de 2022,0.0
ANHANGUERA,May de 2022,0.0
ANHANGUERA,June de 2022,0.0
ANHANGUERA,July de 2022,0.0
ANHANGUERA,August de 2022,0.0
ANHANGUERA,September de 2022,0.0
ANHANGUERA,October de 2022,0.0
ANHANGUERA,November de 2022,0.0
ANHANGUERA,December de 2022,0.0
ANHANGUERA,January de 2023,0.0
ANHANGUERA,February de 2023,0.0
ANHANGUERA,March de 2023,0.0
ANHANGUERA,April de 2023,0.0
ANHANGUERA,May de 2023,0.0
ANHANGUERA,June de 2023,0.0
ANHANGUERA,July de 2023,0.0
ANHANGUERA,August de 2023,0.0
ANHANGUERA,September de 2023,0.0
ANHANGUERA,October de 2023,0.0
ANHANGUERA,November de 2023,0.0
ANHANGUERA,December de 2023,0.0
ANHANGUERA,January de 2024,0.0
ANHANGUERA,February de 2024,0.0
ANHANGUERA,March de 2024,0.0
ANHANGUERA,April de 2024,0.0
ANHANGUERA,May de 2024,0.0
ANHANGUERA,June de 2024,0.0
ANHANGUERA,July de 2024,0.0
ANHANGUERA,August de 2024,0.0
ANICUNS,January de 2021,0.0
ANICUNS,February de 2021,0.0
ANICUNS,March de 2021,0.0
ANICUNS,April de 2021,0.0
ANICUNS,May de 2021,0.0
ANICUNS,June de 2021,0.0
ANICUNS,July de 2021,0.0
ANICUNS,August de 2021,0.0
ANICUNS,September de 2021,0.0
ANICUNS,October de 2021,0.0
ANICUNS,November de 2021,0.0
ANICUNS,December de 2021,0.0
ANICUNS,January de 2022,0.0
ANICUNS,February de 2022,0.0
ANICUNS,March de 2022,0.0
ANICUNS,April de 2022,0.0
ANICUNS,May de 2022,0.0
ANICUNS,June de 2022,0.0
ANICUNS,July de 2022,0.0
ANICUNS,August de 2022,0.0
ANICUNS,September de 2022,0.0
ANICUNS,October de 2022,0.0
ANICUNS,November de 2022,0.0
ANICUNS,December de 2022,0.0
ANICUNS,January de 2023,1.0
ANICUNS,February de 2023,0.0
ANICUNS,March de 2023,0.0
ANICUNS,April de 2023,0.0
ANICUNS,May de 2023,0.0
ANICUNS,June de 2023,0.0
ANICUNS,July de 2023,1.0
ANICUNS,August de 2023,1.0
ANICUNS,September de 2023,0.0
ANICUNS,October de 2023,0.0
ANICUNS,November de 2023,0.0
ANICUNS,December de 2023,0.0
ANICUNS,January de 2024,0.0
ANICUNS,February de 2024,0.0
ANICUNS,March de 2024,0.0
ANICUNS,April de 2024,0.0
ANICUNS,May de 2024,0.0
ANICUNS,June de 2024,0.0
ANICUNS,July de 2024,0.0
ANICUNS,August de 2024,0.0
APARECIDA DE GOIANIA,January de 2021,14.0
APARECIDA DE GOIANIA,February de 2021,15.0
APARECIDA DE GOIANIA,March de 2021,14.0
APARECIDA DE GOIANIA,April de 2021,8.0
APARECIDA DE GOIANIA,May de 2021,14.0
APARECIDA DE GOIANIA,June de 2021,17.0
APARECIDA DE GOIANIA,July de 2021,13.0
APARECIDA DE GOIANIA,August de 2021,7.0
APARECIDA DE GOIANIA,September de 2021,8.0
APARECIDA DE GOIANIA,October de 2021,13.0
APARECIDA DE GOIANIA,November de 2021,11.0
APARECIDA DE GOIANIA,December de 2021,11.0
APARECIDA DE GOIANIA,January de 2022,7.0
APARECIDA DE GOIANIA,February de 2022,12.0
APARECIDA DE GOIANIA,March de 2022,14.0
APARECIDA DE GOIANIA,April de 2022,11.0
APARECIDA DE GOIANIA,May de 2022,10.0
APARECIDA DE GOIANIA,June de 2022,13.0
APARECIDA DE GOIANIA,July de 2022,15.0
APARECIDA DE GOIANIA,August de 2022,11.0
APARECIDA DE GOIANIA,September de 2022,20.0
APARECIDA DE GOIANIA,October de 2022,10.0
APARECIDA DE GOIANIA,November de 2022,4.0
APARECIDA DE GOIANIA,December de 2022,11.0
APARECIDA DE GOIANIA,January de 2023,13.0
APARECIDA DE GOIANIA,February de 2023,10.0
APARECIDA DE GOIANIA,March de 2023,11.0
APARECIDA DE GOIANIA,April de 2023,7.0
APARECIDA DE GOIANIA,May de 2023,22.0
APARECIDA DE GOIANIA,June de 2023,11.0
APARECIDA DE GOIANIA,July de 2023,11.0
APARECIDA DE GOIANIA,August de 2023,13.0
APARECIDA DE GOIANIA,September de 2023,6.0
APARECIDA DE GOIANIA,October de 2023,8.0
APARECIDA DE GOIANIA,November de 2023,5.0
APARECIDA DE GOIANIA,December de 2023,10.0
APARECIDA DE GOIANIA,January de 2024,14.0
APARECIDA DE GOIANIA,February de 2024,9.0
APARECIDA DE GOIANIA,March de 2024,14.0
APARECIDA DE GOIANIA,April de 2024,4.0
APARECIDA DE GOIANIA,May de 2024,14.0
APARECIDA DE GOIANIA,June de 2024,9.0
APARECIDA DE GOIANIA,July de 2024,0.0
APARECIDA DE GOIANIA,August de 2024,0.0
APARECIDA DO RIO DOCE,January de 2021,0.0
APARECIDA DO RIO DOCE,February de 2021,0.0
APARECIDA DO RIO DOCE,March de 2021,0.0
APARECIDA DO RIO DOCE,April de 2021,0.0
APARECIDA DO RIO DOCE,May de 2021,0.0
APARECIDA DO RIO DOCE,June de 2021,0.0
APARECIDA DO RIO DOCE,July de 2021,0.0
APARECIDA DO RIO DOCE,August de 2021,0.0
APARECIDA DO RIO DOCE,September de 2021,0.0
APARECIDA DO RIO DOCE,October de 2021,0.0
APARECIDA DO RIO DOCE,November de 2021,0.0
APARECIDA DO RIO DOCE,December de 2021,0.0
APARECIDA DO RIO DOCE,January de 2022,0.0
APARECIDA DO RIO DOCE,February de 2022,0.0
APARECIDA DO RIO DOCE,March de 2022,0.0
APARECIDA DO RIO DOCE,April de 2022,0.0
APARECIDA DO RIO DOCE,May de 2022,0.0
APARECIDA DO RIO DOCE,June de 2022,0.0
APARECIDA DO RIO DOCE,July de 2022,0.0
APARECIDA DO RIO DOCE,August de 2022,0.0
APARECIDA DO RIO DOCE,September de 2022,1.0
APARECIDA DO RIO DOCE,October de 2022,0.0
APARECIDA DO RIO DOCE,November de 2022,0.0
APARECIDA DO RIO DOCE,December de 2022,0.0
APARECIDA DO RIO DOCE,January de 2023,0.0
APARECIDA DO RIO DOCE,February de 2023,0.0
APARECIDA DO RIO DOCE,March de 2023,0.0
APARECIDA DO RIO DOCE,April de 2023,0.0
APARECIDA DO RIO DOCE,May de 2023,0.0
APARECIDA DO RIO DOCE,June de 2023,0.0
APARECIDA DO RIO DOCE,July de 2023,0.0
APARECIDA DO RIO DOCE,August de 2023,0.0
APARECIDA DO RIO DOCE,September de 2023,0.0
APARECIDA DO RIO DOCE,October de 2023,0.0
APARECIDA DO RIO DOCE,November de 2023,0.0
APARECIDA DO RIO DOCE,December de 2023,0.0
APARECIDA DO RIO DOCE,January de 2024,0.0
APARECIDA DO RIO DOCE,February de 2024,0.0
APARECIDA DO RIO DOCE,March de 2024,0.0
APARECIDA DO RIO DOCE,April de 2024,0.0
APARECIDA DO RIO DOCE,May de 2024,0.0
APARECIDA DO RIO DOCE,June de 2024,0.0
APARECIDA DO RIO DOCE,July de 2024,0.0
APARECIDA DO RIO DOCE,August de 2024,0.0
APORE,January de 2021,0.0
APORE,February de 2021,0.0
APORE,March de 2021,0.0
APORE,April de 2021,0.0
APORE,May de 2021,0.0
APORE,June de 2021,0.0
APORE,July de 2021,0.0
APORE,August de 2021,0.0
APORE,September de 2021,0.0
APORE,October de 2021,0.0
APORE,November de 2021,0.0
APORE,December de 2021,1.0
APORE,January de 2022,0.0
APORE,February de 2022,0.0
APORE,March de 2022,0.0
APORE,April de 2022,0.0
APORE,May de 2022,0.0
APORE,June de 2022,0.0
APORE,July de 2022,0.0
APORE,August de 2022,0.0
APORE,September de 2022,0.0
APORE,October de 2022,0.0
APORE,November de 2022,0.0
APORE,December de 2022,0.0
APORE,January de 2023,0.0
APORE,February de 2023,0.0
APORE,March de 2023,0.0
APORE,April de 2023,0.0
APORE,May de 2023,0.0
APORE,June de 2023,0.0
APORE,July de 2023,0.0
APORE,August de 2023,1.0
APORE,September de 2023,0.0
APORE,October de 2023,1.0
APORE,November de 2023,0.0
APORE,December de 2023,0.0
APORE,January de 2024,0.0
APORE,February de 2024,0.0
APORE,March de 2024,0.0
APORE,April de 2024,0.0
APORE,May de 2024,0.0
APORE,June de 2024,0.0
APORE,July de 2024,0.0
APORE,August de 2024,0.0
ARACU,January de 2021,0.0
ARACU,February de 2021,0.0
ARACU,March de 2021,0.0
ARACU,April de 2021,0.0
ARACU,May de 2021,0.0
ARACU,June de 2021,0.0
ARACU,July de 2021,0.0
ARACU,August de 2021,0.0
ARACU,September de 2021,0.0
ARACU,October de 2021,0.0
ARACU,November de 2021,0.0
ARACU,December de 2021,0.0
ARACU,January de 2022,0.0
ARACU,February de 2022,0.0
ARACU,March de 2022,0.0
ARACU,April de 2022,0.0
ARACU,May de 2022,0.0
ARACU,June de 2022,0.0
ARACU,July de 2022,0.0
ARACU,August de 2022,0.0
ARACU,September de 2022,0.0
ARACU,October de 2022,0.0
ARACU,November de 2022,0.0
ARACU,December de 2022,0.0
ARACU,January de 2023,0.0
ARACU,February de 2023,0.0
ARACU,March de 2023,0.0
ARACU,April de 2023,0.0
ARACU,May de 2023,0.0
ARACU,June de 2023,0.0
ARACU,July de 2023,0.0
ARACU,August de 2023,0.0
ARACU,September de 2023,0.0
ARACU,October de 2023,0.0
ARACU,November de 2023,0.0
ARACU,December de 2023,0.0
ARACU,January de 2024,0.0
ARACU,February de 2024,0.0
ARACU,March de 2024,0.0
ARACU,April de 2024,0.0
ARACU,May de 2024,0.0
ARACU,June de 2024,0.0
ARACU,July de 2024,0.0
ARACU,August de 2024,0.0
ARAGARCAS,January de 2021,0.0
ARAGARCAS,February de 2021,1.0
ARAGARCAS,March de 2021,3.0
ARAGARCAS,April de 2021,1.0
ARAGARCAS,May de 2021,1.0
ARAGARCAS,June de 2021,0.0
ARAGARCAS,July de 2021,1.0
ARAGARCAS,August de 2021,0.0
ARAGARCAS,September de 2021,0.0
ARAGARCAS,October de 2021,0.0
ARAGARCAS,November de 2021,1.0
ARAGARCAS,December de 2021,0.0
ARAGARCAS,January de 2022,0.0
ARAGARCAS,February de 2022,1.0
ARAGARCAS,March de 2022,0.0
ARAGARCAS,April de 2022,0.0
ARAGARCAS,May de 2022,1.0
ARAGARCAS,June de 2022,0.0
ARAGARCAS,July de 2022,1.0
ARAGARCAS,August de 2022,0.0
ARAGARCAS,September de 2022,1.0
ARAGARCAS,October de 2022,0.0
ARAGARCAS,November de 2022,0.0
ARAGARCAS,December de 2022,0.0
ARAGARCAS,January de 2023,0.0
ARAGARCAS,February de 2023,0.0
ARAGARCAS,March de 2023,0.0
ARAGARCAS,April de 2023,0.0
ARAGARCAS,May de 2023,1.0
ARAGARCAS,June de 2023,0.0
ARAGARCAS,July de 2023,0.0
ARAGARCAS,August de 2023,0.0
ARAGARCAS,September de 2023,0.0
ARAGARCAS,October de 2023,1.0
ARAGARCAS,November de 2023,0.0
ARAGARCAS,December de 2023,0.0
ARAGARCAS,January de 2024,0.0
ARAGARCAS,February de 2024,0.0
ARAGARCAS,March de 2024,0.0
ARAGARCAS,April de 2024,0.0
ARAGARCAS,May de 2024,0.0
ARAGARCAS,June de 2024,1.0
ARAGARCAS,July de 2024,0.0
ARAGARCAS,August de 2024,0.0
ARAGOIANIA,January de 2021,0.0
ARAGOIANIA,February de 2021,2.0
ARAGOIANIA,March de 2021,0.0
ARAGOIANIA,April de 2021,0.0
ARAGOIANIA,May de 2021,0.0
ARAGOIANIA,June de 2021,0.0
ARAGOIANIA,July de 2021,0.0
ARAGOIANIA,August de 2021,0.0
ARAGOIANIA,September de 2021,0.0
ARAGOIANIA,October de 2021,0.0
ARAGOIANIA,November de 2021,0.0
ARAGOIANIA,December de 2021,0.0
ARAGOIANIA,January de 2022,1.0
ARAGOIANIA,February de 2022,0.0
ARAGOIANIA,March de 2022,0.0
ARAGOIANIA,April de 2022,0.0
ARAGOIANIA,May de 2022,1.0
ARAGOIANIA,June de 2022,0.0
ARAGOIANIA,July de 2022,0.0
ARAGOIANIA,August de 2022,0.0
ARAGOIANIA,September de 2022,0.0
ARAGOIANIA,October de 2022,0.0
ARAGOIANIA,November de 2022,0.0
ARAGOIANIA,December de 2022,0.0
ARAGOIANIA,January de 2023,0.0
ARAGOIANIA,February de 2023,0.0
ARAGOIANIA,March de 2023,0.0
ARAGOIANIA,April de 2023,0.0
ARAGOIANIA,May de 2023,0.0
ARAGOIANIA,June de 2023,0.0
ARAGOIANIA,July de 2023,0.0
ARAGOIANIA,August de 2023,0.0
ARAGOIANIA,September de 2023,1.0
ARAGOIANIA,October de 2023,0.0
ARAGOIANIA,November de 2023,0.0
ARAGOIANIA,December de 2023,0.0
ARAGOIANIA,January de 2024,0.0
ARAGOIANIA,February de 2024,0.0
ARAGOIANIA,March de 2024,0.0
ARAGOIANIA,April de 2024,0.0
ARAGOIANIA,May de 2024,0.0
ARAGOIANIA,June de 2024,0.0
ARAGOIANIA,July de 2024,0.0
ARAGOIANIA,August de 2024,0.0
ARAGUAPAZ,January de 2021,0.0
ARAGUAPAZ,February de 2021,0.0
ARAGUAPAZ,March de 2021,0.0
ARAGUAPAZ,April de 2021,0.0
ARAGUAPAZ,May de 2021,0.0
ARAGUAPAZ,June de 2021,0.0
ARAGUAPAZ,July de 2021,0.0
ARAGUAPAZ,August de 2021,0.0
ARAGUAPAZ,September de 2021,0.0
ARAGUAPAZ,October de 2021,0.0
ARAGUAPAZ,November de 2021,0.0
ARAGUAPAZ,December de 2021,0.0
ARAGUAPAZ,January de 2022,0.0
ARAGUAPAZ,February de 2022,0.0
ARAGUAPAZ,March de 2022,0.0
ARAGUAPAZ,April de 2022,0.0
ARAGUAPAZ,May de 2022,0.0
ARAGUAPAZ,June de 2022,0.0
ARAGUAPAZ,July de 2022,1.0
ARAGUAPAZ,August de 2022,0.0
ARAGUAPAZ,September de 2022,0.0
ARAGUAPAZ,October de 2022,0.0
ARAGUAPAZ,November de 2022,0.0
ARAGUAPAZ,December de 2022,0.0
ARAGUAPAZ,January de 2023,0.0
ARAGUAPAZ,February de 2023,0.0
ARAGUAPAZ,March de 2023,0.0
ARAGUAPAZ,April de 2023,0.0
ARAGUAPAZ,May de 2023,0.0
ARAGUAPAZ,June de 2023,0.0
ARAGUAPAZ,July de 2023,0.0
ARAGUAPAZ,August de 2023,0.0
ARAGUAPAZ,September de 2023,0.0
ARAGUAPAZ,October de 2023,0.0
ARAGUAPAZ,November de 2023,0.0
ARAGUAPAZ,December de 2023,0.0
ARAGUAPAZ,January de 2024,0.0
ARAGUAPAZ,February de 2024,0.0
ARAGUAPAZ,March de 2024,0.0
ARAGUAPAZ,April de 2024,0.0
ARAGUAPAZ,May de 2024,0.0
ARAGUAPAZ,June de 2024,0.0
ARAGUAPAZ,July de 2024,0.0
ARAGUAPAZ,August de 2024,0.0
ARENOPOLIS,January de 2021,0.0
ARENOPOLIS,February de 2021,0.0
ARENOPOLIS,March de 2021,0.0
ARENOPOLIS,April de 2021,0.0
ARENOPOLIS,May de 2021,0.0
ARENOPOLIS,June de 2021,0.0
ARENOPOLIS,July de 2021,0.0
ARENOPOLIS,August de 2021,0.0
ARENOPOLIS,September de 2021,0.0
ARENOPOLIS,October de 2021,0.0
ARENOPOLIS,November de 2021,0.0
ARENOPOLIS,December de 2021,0.0
ARENOPOLIS,January de 2022,0.0
ARENOPOLIS,February de 2022,2.0
ARENOPOLIS,March de 2022,0.0
ARENOPOLIS,April de 2022,0.0
ARENOPOLIS,May de 2022,0.0
ARENOPOLIS,June de 2022,0.0
ARENOPOLIS,July de 2022,0.0
ARENOPOLIS,August de 2022,0.0
ARENOPOLIS,September de 2022,0.0
ARENOPOLIS,October de 2022,0.0
ARENOPOLIS,November de 2022,0.0
ARENOPOLIS,December de 2022,0.0
ARENOPOLIS,January de 2023,0.0
ARENOPOLIS,February de 2023,0.0
ARENOPOLIS,March de 2023,0.0
ARENOPOLIS,April de 2023,0.0
ARENOPOLIS,May de 2023,0.0
ARENOPOLIS,June de 2023,0.0
ARENOPOLIS,July de 2023,0.0
ARENOPOLIS,August de 2023,0.0
ARENOPOLIS,September de 2023,0.0
ARENOPOLIS,October de 2023,0.0
ARENOPOLIS,November de 2023,0.0
ARENOPOLIS,December de 2023,0.0
ARENOPOLIS,January de 2024,0.0
ARENOPOLIS,February de 2024,0.0
ARENOPOLIS,March de 2024,0.0
ARENOPOLIS,April de 2024,0.0
ARENOPOLIS,May de 2024,0.0
ARENOPOLIS,June de 2024,0.0
ARENOPOLIS,July de 2024,0.0
ARENOPOLIS,August de 2024,0.0
ARUANA,January de 2021,0.0
ARUANA,February de 2021,2.0
ARUANA,March de 2021,0.0
ARUANA,April de 2021,0.0
ARUANA,May de 2021,0.0
ARUANA,June de 2021,0.0
ARUANA,July de 2021,0.0
ARUANA,August de 2021,0.0
ARUANA,September de 2021,0.0
ARUANA,October de 2021,0.0
ARUANA,November de 2021,0.0
ARUANA,December de 2021,0.0
ARUANA,January de 2022,0.0
ARUANA,February de 2022,0.0
ARUANA,March de 2022,1.0
ARUANA,April de 2022,0.0
ARUANA,May de 2022,0.0
ARUANA,June de 2022,0.0
ARUANA,July de 2022,0.0
ARUANA,August de 2022,1.0
ARUANA,September de 2022,0.0
ARUANA,October de 2022,0.0
ARUANA,November de 2022,1.0
ARUANA,December de 2022,0.0
ARUANA,January de 2023,0.0
ARUANA,February de 2023,0.0
ARUANA,March de 2023,0.0
ARUANA,April de 2023,0.0
ARUANA,May de 2023,0.0
ARUANA,June de 2023,0.0
ARUANA,July de 2023,0.0
ARUANA,August de 2023,0.0
ARUANA,September de 2023,0.0
ARUANA,October de 2023,2.0
ARUANA,November de 2023,0.0
ARUANA,December de 2023,0.0
ARUANA,January de 2024,1.0
ARUANA,February de 2024,0.0
ARUANA,March de 2024,0.0
ARUANA,April de 2024,0.0
ARUANA,May de 2024,0.0
ARUANA,June de 2024,0.0
ARUANA,July de 2024,0.0
ARUANA,August de 2024,0.0
AURILANDIA,January de 2021,0.0
AURILANDIA,February de 2021,0.0
AURILANDIA,March de 2021,0.0
AURILANDIA,April de 2021,0.0
AURILANDIA,May de 2021,0.0
AURILANDIA,June de 2021,0.0
AURILANDIA,July de 2021,0.0
AURILANDIA,August de 2021,0.0
AURILANDIA,September de 2021,0.0
AURILANDIA,October de 2021,0.0
AURILANDIA,November de 2021,0.0
AURILANDIA,December de 2021,0.0
AURILANDIA,January de 2022,0.0
AURILANDIA,February de 2022,0.0
AURILANDIA,March de 2022,0.0
AURILANDIA,April de 2022,0.0
AURILANDIA,May de 2022,0.0
AURILANDIA,June de 2022,0.0
AURILANDIA,July de 2022,0.0
AURILANDIA,August de 2022,0.0
AURILANDIA,September de 2022,0.0
AURILANDIA,October de 2022,0.0
AURILANDIA,November de 2022,0.0
AURILANDIA,December de 2022,0.0
AURILANDIA,January de 2023,0.0
AURILANDIA,February de 2023,0.0
AURILANDIA,March de 2023,0.0
AURILANDIA,April de 2023,0.0
AURILANDIA,May de 2023,0.0
AURILANDIA,June de 2023,0.0
AURILANDIA,July de 2023,0.0
AURILANDIA,August de 2023,0.0
AURILANDIA,September de 2023,0.0
AURILANDIA,October de 2023,0.0
AURILANDIA,November de 2023,0.0
AURILANDIA,December de 2023,0.0
AURILANDIA,January de 2024,0.0
AURILANDIA,February de 2024,0.0
AURILANDIA,March de 2024,0.0
AURILANDIA,April de 2024,0.0
AURILANDIA,May de 2024,0.0
AURILANDIA,June de 2024,0.0
AURILANDIA,July de 2024,0.0
AURILANDIA,August de 2024,0.0
AVELINOPOLIS,January de 2021,0.0
AVELINOPOLIS,February de 2021,0.0
AVELINOPOLIS,March de 2021,0.0
AVELINOPOLIS,April de 2021,0.0
AVELINOPOLIS,May de 2021,0.0
AVELINOPOLIS,June de 2021,1.0
AVELINOPOLIS,July de 2021,0.0
AVELINOPOLIS,August de 2021,0.0
AVELINOPOLIS,September de 2021,0.0
AVELINOPOLIS,October de 2021,0.0
AVELINOPOLIS,November de 2021,0.0
AVELINOPOLIS,December de 2021,0.0
AVELINOPOLIS,January de 2022,0.0
AVELINOPOLIS,February de 2022,0.0
AVELINOPOLIS,March de 2022,0.0
AVELINOPOLIS,April de 2022,0.0
AVELINOPOLIS,May de 2022,0.0
AVELINOPOLIS,June de 2022,0.0
AVELINOPOLIS,July de 2022,0.0
AVELINOPOLIS,August de 2022,0.0
AVELINOPOLIS,September de 2022,0.0
AVELINOPOLIS,October de 2022,0.0
AVELINOPOLIS,November de 2022,0.0
AVELINOPOLIS,December de 2022,0.0
AVELINOPOLIS,January de 2023,0.0
AVELINOPOLIS,February de 2023,0.0
AVELINOPOLIS,March de 2023,0.0
AVELINOPOLIS,April de 2023,0.0
AVELINOPOLIS,May de 2023,0.0
AVELINOPOLIS,June de 2023,0.0
AVELINOPOLIS,July de 2023,0.0
AVELINOPOLIS,August de 2023,0.0
AVELINOPOLIS,September de 2023,0.0
AVELINOPOLIS,October de 2023,0.0
AVELINOPOLIS,November de 2023,0.0
AVELINOPOLIS,December de 2023,0.0
AVELINOPOLIS,January de 2024,0.0
AVELINOPOLIS,February de 2024,0.0
AVELINOPOLIS,March de 2024,0.0
AVELINOPOLIS,April de 2024,0.0
AVELINOPOLIS,May de 2024,0.0
AVELINOPOLIS,June de 2024,0.0
AVELINOPOLIS,July de 2024,0.0
AVELINOPOLIS,August de 2024,0.0
BALIZA,January de 2021,0.0
BALIZA,February de 2021,0.0
BALIZA,March de 2021,0.0
BALIZA,April de 2021,0.0
BALIZA,May de 2021,0.0
BALIZA,June de 2021,0.0
BALIZA,July de 2021,0.0
BALIZA,August de 2021,0.0
BALIZA,September de 2021,0.0
BALIZA,October de 2021,0.0
BALIZA,November de 2021,0.0
BALIZA,December de 2021,0.0
BALIZA,January de 2022,0.0
BALIZA,February de 2022,0.0
BALIZA,March de 2022,0.0
BALIZA,April de 2022,0.0
BALIZA,May de 2022,0.0
BALIZA,June de 2022,0.0
BALIZA,July de 2022,0.0
BALIZA,August de 2022,0.0
BALIZA,September de 2022,0.0
BALIZA,October de 2022,0.0
BALIZA,November de 2022,0.0
BALIZA,December de 2022,0.0
BALIZA,January de 2023,0.0
BALIZA,February de 2023,0.0
BALIZA,March de 2023,0.0
BALIZA,April de 2023,0.0
BALIZA,May de 2023,0.0
BALIZA,June de 2023,0.0
BALIZA,July de 2023,0.0
BALIZA,August de 2023,0.0
BALIZA,September de 2023,0.0
BALIZA,October de 2023,0.0
BALIZA,November de 2023,0.0
BALIZA,December de 2023,0.0
BALIZA,January de 2024,0.0
BALIZA,February de 2024,0.0
BALIZA,March de 2024,0.0
BALIZA,April de 2024,0.0
BALIZA,May de 2024,0.0
BALIZA,June de 2024,0.0
BALIZA,July de 2024,0.0
BALIZA,August de 2024,0.0
BARRO ALTO,January de 2021,0.0
BARRO ALTO,February de 2021,0.0
BARRO ALTO,March de 2021,0.0
BARRO ALTO,April de 2021,0.0
BARRO ALTO,May de 2021,0.0
BARRO ALTO,June de 2021,1.0
BARRO ALTO,July de 2021,0.0
BARRO ALTO,August de 2021,0.0
BARRO ALTO,September de 2021,0.0
BARRO ALTO,October de 2021,0.0
BARRO ALTO,November de 2021,1.0
BARRO ALTO,December de 2021,0.0
BARRO ALTO,January de 2022,0.0
BARRO ALTO,February de 2022,0.0
BARRO ALTO,March de 2022,0.0
BARRO ALTO,April de 2022,0.0
BARRO ALTO,May de 2022,0.0
BARRO ALTO,June de 2022,0.0
BARRO ALTO,July de 2022,0.0
BARRO ALTO,August de 2022,0.0
BARRO ALTO,September de 2022,0.0
BARRO ALTO,October de 2022,0.0
BARRO ALTO,November de 2022,0.0
BARRO ALTO,December de 2022,0.0
BARRO ALTO,January de 2023,1.0
BARRO ALTO,February de 2023,0.0
BARRO ALTO,March de 2023,0.0
BARRO ALTO,April de 2023,1.0
BARRO ALTO,May de 2023,0.0
BARRO ALTO,June de 2023,0.0
BARRO ALTO,July de 2023,0.0
BARRO ALTO,August de 2023,0.0
BARRO ALTO,September de 2023,0.0
BARRO ALTO,October de 2023,0.0
BARRO ALTO,November de 2023,1.0
BARRO ALTO,December de 2023,0.0
BARRO ALTO,January de 2024,0.0
BARRO ALTO,February de 2024,0.0
BARRO ALTO,March de 2024,0.0
BARRO ALTO,April de 2024,0.0
BARRO ALTO,May de 2024,0.0
BARRO ALTO,June de 2024,0.0
BARRO ALTO,July de 2024,0.0
BARRO ALTO,August de 2024,0.0
BELA VISTA DE GOIAS,January de 2021,1.0
BELA VISTA DE GOIAS,February de 2021,0.0
BELA VISTA DE GOIAS,March de 2021,0.0
BELA VISTA DE GOIAS,April de 2021,1.0
BELA VISTA DE GOIAS,May de 2021,0.0
BELA VISTA DE GOIAS,June de 2021,0.0
BELA VISTA DE GOIAS,July de 2021,1.0
BELA VISTA DE GOIAS,August de 2021,0.0
BELA VISTA DE GOIAS,September de 2021,0.0
BELA VISTA DE GOIAS,October de 2021,0.0
BELA VISTA DE GOIAS,November de 2021,0.0
BELA VISTA DE GOIAS,December de 2021,0.0
BELA VISTA DE GOIAS,January de 2022,0.0
BELA VISTA DE GOIAS,February de 2022,0.0
BELA VISTA DE GOIAS,March de 2022,2.0
BELA VISTA DE GOIAS,April de 2022,2.0
